"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","20"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","8","8","0","19","-6","5","0.87","22.63","-5.765","266.637","177.918"
"1","8","9","0","29","-5","5.6","0.87","34.753","-4.615","610.891","509.973"
"1","8","10","50","128","-5","6.1","0.87","179.204","-3.072","3322.09","3125.104"
"1","8","11","0","132","-5","6","0.87","161.052","-3.282","2980.172","2795.302"
"1","8","12","5","150","-5","5.6","0.87","188.643","-2.888","3495.221","3292.1"
"1","8","13","10","151","-5","5.3","0.87","196.449","-2.715","3646.99","3438.491"
"1","8","14","0","74","-5","5","0.87","89.223","-3.935","1628.681","1491.699"
"1","8","15","0","35","-6","4.7","0.87","41.957","-5.48","750.148","644.296"
"1","8","16","106","46","-6","4.3","0.87","112.979","-4.308","1991.064","1841.242"
"1","8","17","0","0","-7","4.1","0.87","0","-7","0","0"
"1","8","18","0","0","-8","4.2","0.87","0","-8","0","0"
"1","8","19","0","0","-9","4.1","0.87","0","-9","0","0"
"1","8","20","0","0","-10","3.8","0.87","0","-10","0","0"
"1","8","21","0","0","-11","3.4","0.87","0","-11","0","0"
"1","8","22","0","0","-13","3.1","0.87","0","-13","0","0"
"1","8","23","0","0","-14","2.9","0.87","0","-14","0","0"
"1","9","0","0","0","-15","2.8","0.87","0","-15","0","0"
"1","9","1","0","0","-16","2.8","0.87","0","-16","0","0"
"1","9","2","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","3","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","4","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","5","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","6","0","0","-17","2.7","0.87","0","-17","0","0"
"1","9","7","0","0","-16","2.6","0.87","0","-16","0","0"
"1","9","8","0","20","-14","2.9","0.87","23.745","-13.665","289.627","200.093"
"1","9","9","643","56","-12","3.4","0.87","222.885","-8.706","3642.738","3434.39"
"1","9","10","793","74","-9","3.5","0.87","444.878","-1.908","8208.128","7838.01"
"1","9","11","864","83","-7","3.3","0.87","638.207","3.635","12025.957","11520.559"
"1","9","12","891","86","-5","3.2","0.87","766.436","7.939","14196.298","13613.995"
"1","9","13","887","83","-5","3","0.87","814.432","9.116","15035.727","14423.68"
"1","9","14","849","75","-5","2.7","0.87","757.644","8.951","14056.463","13479.116"
"1","9","15","759","60","-6","2.1","0.87","551.201","6.555","10317.604","9872.739"
"1","9","16","545","36","-9","1.8","0.87","245.075","-3.046","4421.078","4185.15"
"1","9","17","0","0","-12","2","0.87","0","-12","0","0"
"1","9","18","0","0","-13","2.3","0.87","0","-13","0","0"
"1","9","19","0","0","-14","2.3","0.87","0","-14","0","0"
"1","9","20","0","0","-14","2.2","0.87","0","-14","0","0"
"1","9","21","0","0","-15","2.1","0.87","0","-15","0","0"
"1","9","22","0","0","-15","2.1","0.87","0","-15","0","0"
"1","9","23","0","0","-15","2","0.87","0","-15","0","0"
"1","10","0","0","0","-15","1.9","0.87","0","-15","0","0"
"1","10","1","0","0","-15","1.9","0.87","0","-15","0","0"
"1","10","2","0","0","-15","2","0.87","0","-15","0","0"
"1","10","3","0","0","-15","2.1","0.87","0","-15","0","0"
"1","10","4","0","0","-14","2.2","0.87","0","-14","0","0"
"1","10","5","0","0","-13","2.4","0.87","0","-13","0","0"
"1","10","6","0","0","-12","2.8","0.87","0","-12","0","0"
"1","10","7","0","0","-11","3.3","0.87","0","-11","0","0"
"1","10","8","268","24","-10","4","0.87","35.821","-9.7","439.587","344.74"
"1","10","9","614","61","-8","4.6","0.87","222.353","-5.234","3615.347","3407.97"
"1","10","10","761","82","-6","5","0.87","441.667","-0.292","8110.465","7743.808"
"1","10","11","841","91","-4","5.8","0.87","631.856","3.552","11903.197","11402.148"
"1","10","12","878","92","-4","6.4","0.87","767.343","4.501","14376.396","13787.712"
"1","10","13","880","87","-4","6.4","0.87","817.258","4.995","15298.182","14676.835"
"1","10","14","838","80","-4","5.9","0.87","761.087","4.904","14313.668","13727.207"
"1","10","15","743","64","-6","5.1","0.87","554.617","1.895","10547.242","10094.24"
"1","10","16","525","39","-8","4.4","0.87","251.543","-4.047","4570.813","4329.58"
"1","10","17","0","0","-9","4.3","0.87","0","-9","0","0"
"1","10","18","0","0","-10","4.6","0.87","0","-10","0","0"
"1","10","19","0","0","-10","5.1","0.87","0","-10","0","0"
"1","10","20","0","0","-10","5.5","0.87","0","-10","0","0"
"1","10","21","0","0","-9","5.6","0.87","0","-9","0","0"
"1","10","22","0","0","-9","5.8","0.87","0","-9","0","0"
"1","10","23","0","0","-9","5.8","0.87","0","-9","0","0"
"1","11","0","0","0","-9","5.6","0.87","0","-9","0","0"
"1","11","1","0","0","-9","5.3","0.87","0","-9","0","0"
"1","11","2","0","0","-9","5","0.87","0","-9","0","0"
"1","11","3","0","0","-9","4.7","0.87","0","-9","0","0"
"1","11","4","0","0","-9","4.4","0.87","0","-9","0","0"
"1","11","5","0","0","-9","4.1","0.87","0","-9","0","0"
"1","11","6","0","0","-8","4","0.87","0","-8","0","0"
"1","11","7","0","0","-8","3.7","0.87","0","-8","0","0"
"1","11","8","0","16","-8","3.5","0.87","19.18","-7.754","226.4","139.106"
"1","11","9","0","70","-7","3.7","0.87","83.846","-5.803","1528.675","1395.237"
"1","11","10","0","66","-6","3.8","0.87","79.26","-4.886","1447.769","1317.198"
"1","11","11","0","64","-5","3.6","0.87","76.84","-3.888","1391.786","1263.198"
"1","11","12","0","60","-5","3.4","0.87","72.03","-3.926","1299.005","1173.705"
"1","11","13","55","177","-5","3.2","0.87","275.395","-0.624","5128.068","4867.089"
"1","11","14","0","106","-5","2.9","0.87","131.129","-2.861","2412.78","2248.015"
"1","11","15","0","34","-5","2.3","0.87","40.755","-4.264","724.792","619.839"
"1","11","16","0","6","-6","1.7","0.87","7.175","-5.855","115.488","32.125"
"1","11","17","0","0","-7","1.6","0.87","0","-7","0","0"
"1","11","18","0","0","-7","2","0.87","0","-7","0","0"
"1","11","19","0","0","-7","2.3","0.87","0","-7","0","0"
"1","11","20","0","0","-7","2.4","0.87","0","-7","0","0"
"1","11","21","0","0","-8","2.5","0.87","0","-8","0","0"
"1","11","22","0","0","-7","3","0.87","0","-7","0","0"
"1","11","23","0","0","-7","3.7","0.87","0","-7","0","0"
"1","12","0","0","0","-7","4.1","0.87","0","-7","0","0"
"1","12","1","0","0","-7","4.1","0.87","0","-7","0","0"
"1","12","2","0","0","-7","4","0.87","0","-7","0","0"
"1","12","3","0","0","-8","3.8","0.87","0","-8","0","0"
"1","12","4","0","0","-9","3.5","0.87","0","-9","0","0"
"1","12","5","0","0","-9","3.3","0.87","0","-9","0","0"
"1","12","6","0","0","-10","3.4","0.87","0","-10","0","0"
"1","12","7","0","0","-11","3.7","0.87","0","-11","0","0"
"1","12","8","245","26","-10","3.9","0.87","37.884","-9.666","465.516","369.75"
"1","12","9","611","63","-9","3.8","0.87","225.615","-5.877","3691.945","3481.854"
"1","12","10","765","82","-8","3.6","0.87","444.729","-1.025","8191.332","7821.809"
"1","12","11","829","94","-6","3.5","0.87","632.063","4.252","11872.953","11372.976"
"1","12","12","318","177","-5","3.5","0.87","471.373","2.393","8819.085","8427.319"
"1","12","13","442","149","-5","3.3","0.87","565.406","4.195","10568.284","10114.536"
"1","12","14","128","156","-5","3.2","0.87","316.387","0.131","5934.758","5645.194"
"1","12","15","354","90","-6","2.9","0.87","358.439","0.82","6777.538","6458.112"
"1","12","16","200","50","-7","2.2","0.87","161.031","-3.499","2897.581","2715.637"
"1","12","17","0","0","-9","1.8","0.87","0","-9","0","0"
"1","12","18","0","0","-11","1.9","0.87","0","-11","0","0"
"1","12","19","0","0","-11","2.1","0.87","0","-11","0","0"
"1","12","20","0","0","-10","2.4","0.87","0","-10","0","0"
"1","12","21","0","0","-9","2.8","0.87","0","-9","0","0"
"1","12","22","0","0","-9","3.2","0.87","0","-9","0","0"
"1","12","23","0","0","-8","3.8","0.87","0","-8","0","0"
"1","13","0","0","0","-7","4.4","0.87","0","-7","0","0"
"1","13","1","0","0","-7","4.5","0.87","0","-7","0","0"
"1","13","2","0","0","-7","4.4","0.87","0","-7","0","0"
"1","13","3","0","0","-6","4.7","0.87","0","-6","0","0"
"1","13","4","0","0","-6","5","0.87","0","-6","0","0"
"1","13","5","0","0","-6","5.3","0.87","0","-6","0","0"
"1","13","6","0","0","-6","5.4","0.87","0","-6","0","0"
"1","13","7","0","0","-6","5.5","0.87","0","-6","0","0"
"1","13","8","263","25","-6","5.7","0.87","37.284","-5.749","450.962","355.711"
"1","13","9","604","60","-5","6.1","0.87","220.57","-2.725","3563.028","3357.505"
"1","13","10","746","80","-3","6.4","0.87","432.937","1.773","7895.938","7536.882"
"1","13","11","808","92","-2","6.5","0.87","618.838","4.838","11599.419","11109.135"
"1","13","12","831","98","0","6.5","0.87","745.235","8.201","13775.224","13207.842"
"1","13","13","819","97","0","6.3","0.87","794.281","8.813","14661.441","14062.657"
"1","13","14","772","89","0","5.6","0.87","736.684","8.887","13653.822","13090.742"
"1","13","15","665","73","0","4.5","0.87","531.072","8.053","9880.015","9450.655"
"1","13","16","436","45","-1","3.3","0.87","238.535","3.386","4253.055","4023.081"
"1","13","17","0","0","-3","2.7","0.87","0","-3","0","0"
"1","13","18","0","0","-4","2.8","0.87","0","-4","0","0"
"1","13","19","0","0","-4","2.9","0.87","0","-4","0","0"
"1","13","20","0","0","-4","3.1","0.87","0","-4","0","0"
"1","13","21","0","0","-4","3.5","0.87","0","-4","0","0"
"1","13","22","0","0","-4","3.8","0.87","0","-4","0","0"
"1","13","23","0","0","-4","3.8","0.87","0","-4","0","0"
"1","14","0","0","0","-5","3.7","0.87","0","-5","0","0"
"1","14","1","0","0","-5","3.7","0.87","0","-5","0","0"
"1","14","2","0","0","-5","3.9","0.87","0","-5","0","0"
"1","14","3","0","0","-5","4","0.87","0","-5","0","0"
"1","14","4","0","0","-5","4.1","0.87","0","-5","0","0"
"1","14","5","0","0","-4","4.1","0.87","0","-4","0","0"
"1","14","6","0","0","-3","4.1","0.87","0","-3","0","0"
"1","14","7","0","0","-2","4.2","0.87","0","-2","0","0"
"1","14","8","191","28","-1","4.5","0.87","37.334","-0.686","441.602","346.683"
"1","14","9","527","74","0","4.9","0.87","219.91","2.622","3550.927","3345.833"
"1","14","10","247","131","0","5","0.87","274.317","3.462","4983.294","4727.445"
"1","14","11","114","178","0","5.1","0.87","297.931","3.677","5486.166","5212.498"
"1","14","12","482","149","0","5.3","0.87","559.48","6.964","10343.833","9898.039"
"1","14","13","347","169","1","5.4","0.87","509.551","7.174","9399.062","8986.745"
"1","14","14","65","163","1","5.3","0.87","269.975","4.214","4958.562","4703.59"
"1","14","15","571","94","1","5.2","0.87","503.719","7.887","9358.79","8947.899"
"1","14","16","317","58","1","5.3","0.87","217.99","3.988","3874.114","3657.568"
"1","14","17","0","0","1","5.4","0.87","0","1","0","0"
"1","14","18","0","0","1","5.3","0.87","0","1","0","0"
"1","14","19","0","0","1","5.1","0.87","0","1","0","0"
"1","14","20","0","0","1","4.9","0.87","0","1","0","0"
"1","14","21","0","0","0","4.5","0.87","0","0","0","0"
"1","14","22","0","0","0","4","0.87","0","0","0","0"
"1","14","23","0","0","0","3.6","0.87","0","0","0","0"
"1","15","0","0","0","0","3.2","0.87","0","0","0","0"
"1","15","1","0","0","0","2.9","0.87","0","0","0","0"
"1","15","2","0","0","0","2.8","0.87","0","0","0","0"
"1","15","3","0","0","0","2.4","0.87","0","0","0","0"
"1","15","4","0","0","0","2","0.87","0","0","0","0"
"1","15","5","0","0","-1","1.8","0.87","0","-1","0","0"
"1","15","6","0","0","-1","1.6","0.87","0","-1","0","0"
"1","15","7","0","0","-2","1.7","0.87","0","-2","0","0"
"1","15","8","230","28","-1","2.1","0.87","40.313","-0.508","478.211","381.994"
"1","15","9","0","31","0","2.3","0.87","37.155","0.67","642.055","540.033"
"1","15","10","0","51","0","2","0.87","61.192","1.173","1081.846","964.24"
"1","15","11","0","66","1","1.5","0.87","79.248","2.689","1400.346","1271.455"
"1","15","12","0","109","1","1.4","0.87","132.214","3.891","2360.804","2197.88"
"1","15","13","0","103","1","1.3","0.87","125.193","3.801","2234.202","2075.764"
"1","15","14","0","58","1","1.2","0.87","69.615","2.592","1227.431","1104.667"
"1","15","15","0","50","0","1","0.87","59.994","1.442","1058.813","942.024"
"1","15","16","474","50","0","0.9","0.87","265.212","7.931","4689.464","4444.027"
"1","15","17","0","0","-1","1","0.87","0","-1","0","0"
"1","15","18","0","0","-1","1","0.87","0","-1","0","0"
"1","15","19","0","0","-1","1","0.87","0","-1","0","0"
"1","15","20","0","0","-2","1.1","0.87","0","-2","0","0"
"1","15","21","0","0","-2","1.2","0.87","0","-2","0","0"
"1","15","22","0","0","-2","1.4","0.87","0","-2","0","0"
"1","15","23","0","0","-3","1.6","0.87","0","-3","0","0"
"1","16","0","0","0","-3","1.8","0.87","0","-3","0","0"
"1","16","1","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","2","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","3","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","4","0","0","-3","1.7","0.87","0","-3","0","0"
"1","16","5","0","0","-4","1.6","0.87","0","-4","0","0"
"1","16","6","0","0","-5","1.7","0.87","0","-5","0","0"
"1","16","7","0","0","-4","2","0.87","0","-4","0","0"
"1","16","8","0","8","-3","2.5","0.87","9.571","-2.855","107.444","24.365"
"1","16","9","0","51","-1","2.9","0.87","61.18","-0.009","1080.647","963.084"
"1","16","10","0","45","-1","3.1","0.87","53.976","-0.154","954.775","841.672"
"1","16","11","38","166","0","3.4","0.87","231.195","3.548","4219.938","3991.138"
"1","16","12","226","195","0","3.7","0.87","422.351","6.372","7758.997","7404.793"
"1","16","13","381","166","0","3.4","0.87","534.138","8.516","9812.197","9385.241"
"1","16","14","354","142","0","2.6","0.87","481.718","8.796","8869.56","8476.005"
"1","16","15","186","111","0","1.7","0.87","282.74","6.503","5193.73","4930.424"
"1","16","16","43","54","-1","1.1","0.87","91.622","1.336","1601.177","1465.17"
"1","16","17","0","0","-2","0.9","0.87","0","-2","0","0"
"1","16","18","0","0","-2","0.7","0.87","0","-2","0","0"
"1","16","19","0","0","-3","0.9","0.87","0","-3","0","0"
"1","16","20","0","0","-4","1.3","0.87","0","-4","0","0"
"1","16","21","0","0","-5","1.6","0.87","0","-5","0","0"
"1","16","22","0","0","-5","1.7","0.87","0","-5","0","0"
"1","16","23","0","0","-4","1.5","0.87","0","-4","0","0"
"1","17","0","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","1","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","2","0","0","-4","0.9","0.87","0","-4","0","0"
"1","17","3","0","0","-4","0.7","0.87","0","-4","0","0"
"1","17","4","0","0","-4","1","0.87","0","-4","0","0"
"1","17","5","0","0","-5","1.4","0.87","0","-5","0","0"
"1","17","6","0","0","-5","1.5","0.87","0","-5","0","0"
"1","17","7","0","0","-5","1.5","0.87","0","-5","0","0"
"1","17","8","0","17","-4","1.6","0.87","20.378","-3.627","239.857","152.087"
"1","17","9","0","61","-3","1.6","0.87","73.106","-1.476","1307.373","1181.776"
"1","17","10","0","94","-1","1.5","0.87","113.255","1.425","2043.612","1891.928"
"1","17","11","31","165","0","1.2","0.87","225.549","5.291","4086.018","3861.963"
"1","17","12","137","202","0","1.1","0.87","367.276","9.028","6649.259","6334.378"
"1","17","13","257","188","0","1.2","0.87","468.367","11.348","8480.286","8100.525"
"1","17","14","236","159","0","1.6","0.87","416.293","9.205","7615.576","7266.454"
"1","17","15","286","105","0","1.6","0.87","337.811","8.039","6213.793","5914.342"
"1","17","16","8","52","-1","1.2","0.87","70.329","0.664","1220.935","1098.401"
"1","17","17","0","0","-2","1.2","0.87","0","0","0","0"
"1","17","18","0","0","-3","1.2","0.87","0","-3","0","0"
"1","17","19","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","20","0","0","-5","1.2","0.87","0","-5","0","0"
"1","17","21","0","0","-5","1.2","0.87","0","-5","0","0"
"1","17","22","0","0","-6","1.6","0.87","0","-6","0","0"
"1","17","23","0","0","-6","2","0.87","0","-6","0","0"
"1","18","0","0","0","-6","2.2","0.87","0","-6","0","0"
"1","18","1","0","0","-6","2.3","0.87","0","-6","0","0"
"1","18","2","0","0","-6","2.3","0.87","0","-6","0","0"
"1","18","3","0","0","-5","2.2","0.87","0","-5","0","0"
"1","18","4","0","0","-5","2","0.87","0","-5","0","0"
"1","18","5","0","0","-5","1.8","0.87","0","-5","0","0"
"1","18","6","0","0","-5","1.7","0.87","0","-5","0","0"
"1","18","7","0","0","-4","1.9","0.87","0","-4","0","0"
"1","18","8","144","31","-3","2.4","0.87","39.666","-2.505","499.834","402.852"
"1","18","9","0","26","-2","2.9","0.87","31.15","-1.496","539.852","441.452"
"1","18","10","0","52","-1","3","0.87","62.395","-0.005","1108.787","990.227"
"1","18","11","0","67","0","2.9","0.87","80.453","1.303","1429.308","1299.39"
"1","18","12","0","75","0","2.9","0.87","90.094","1.458","1601.885","1465.853"
"1","18","13","0","121","0","2.8","0.87","148.154","2.452","2669.767","2495.895"
"1","18","14","4","136","0","2.5","0.87","174.149","3.062","3159.855","2968.617"
"1","18","15","0","100","0","2","0.87","126.206","2.467","2277.209","2117.247"
"1","18","16","0","30","0","1.3","0.87","35.97","0.798","609.269","508.409"
"1","18","17","0","0","-1","1.1","0.87","0","0","0","0"
"1","18","18","0","0","-1","1.2","0.87","0","-1","0","0"
"1","18","19","0","0","-1","1.3","0.87","0","-1","0","0"
"1","18","20","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","21","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","22","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","23","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","0","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","1","0","0","-4","1.7","0.87","0","-4","0","0"
"1","19","2","0","0","-4","1.7","0.87","0","-4","0","0"
"1","19","3","0","0","-4","1.6","0.87","0","-4","0","0"
"1","19","4","0","0","-4","1.5","0.87","0","-4","0","0"
"1","19","5","0","0","-4","1.4","0.87","0","-4","0","0"
"1","19","6","0","0","-5","1.4","0.87","0","-5","0","0"
"1","19","7","0","0","-4","1.6","0.87","0","-4","0","0"
"1","19","8","0","13","-3","2.2","0.87","15.568","-2.74","195.581","109.379"
"1","19","9","0","57","-1","2.7","0.87","68.34","0.147","1212.379","1090.149"
"1","19","10","0","99","0","3","0.87","119.286","1.91","2151.768","1996.251"
"1","19","11","0","128","0","3.2","0.87","155.413","2.41","2809.179","2630.368"
"1","19","12","81","207","1","3.4","0.87","325.303","6.045","5923.776","5634.601"
"1","19","13","90","196","1","3.5","0.87","328.722","6.016","5998.743","5706.913"
"1","19","14","0","93","1","3.5","0.87","113.263","2.669","2029.207","1878.033"
"1","19","15","0","65","0","2.8","0.87","78.532","1.299","1400.839","1271.93"
"1","19","16","0","24","0","1.9","0.87","28.756","0.559","484.03","387.607"
"1","19","17","0","0","-1","1.6","0.87","0","0","0","0"
"1","19","18","0","0","-2","1.6","0.87","0","-2","0","0"
"1","19","19","0","0","-2","1.6","0.87","0","-2","0","0"
"1","19","20","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","21","0","0","-3","2","0.87","0","-3","0","0"
"1","19","22","0","0","-3","2.3","0.87","0","-3","0","0"
"1","19","23","0","0","-4","2.5","0.87","0","-4","0","0"
"1","20","0","0","0","-4","2.5","0.87","0","-4","0","0"
"1","20","1","0","0","-5","2.5","0.87","0","-5","0","0"
"1","20","2","0","0","-6","2.6","0.87","0","-6","0","0"
"1","20","3","0","0","-7","2.7","0.87","0","-7","0","0"
"1","20","4","0","0","-7","2.4","0.87","0","-7","0","0"
"1","20","5","0","0","-8","2.1","0.87","0","-8","0","0"
"1","20","6","0","0","-8","1.9","0.87","0","-8","0","0"
"1","20","7","0","0","-8","2.1","0.87","0","-8","0","0"
"1","20","8","0","9","-6","2.7","0.87","10.769","-5.834","139.9","55.672"
"1","20","9","740","52","-3","3.3","0.87","251.92","0.709","4009.463","3788.121"
"1","20","10","489","104","-1","3.5","0.87","353.358","4.596","6399.374","6093.347"
"1","20","11","265","178","0","3.2","0.87","396.143","6.525","7281.191","6943.919"
"1","20","12","269","197","0","3.2","0.87","464.508","7.645","8504.155","8123.548"
"1","20","13","290","188","0","3.2","0.87","495.368","8.123","9077.999","8677.058"
"1","20","14","181","169","0","3.2","0.87","379.452","6.154","6992.095","6665.066"
"1","20","15","9","107","-1","3","0.87","141.621","1.32","2578.663","2408.019"
"1","20","16","0","30","-3","2.5","0.87","35.966","-2.377","619.094","517.886"
"1","20","17","0","0","-4","2.6","0.87","0","0","0","0"
"1","20","18","0","0","-4","3","0.87","0","-4","0","0"
"1","20","19","0","0","-5","3.2","0.87","0","-5","0","0"
"1","20","20","0","0","-5","3.2","0.87","0","-5","0","0"
"1","20","21","0","0","-6","3","0.87","0","-6","0","0"
"1","20","22","0","0","-7","3.1","0.87","0","-7","0","0"
"1","20","23","0","0","-7","3.4","0.87","0","-7","0","0"
"1","21","0","0","0","-7","3.7","0.87","0","-7","0","0"
"1","21","1","0","0","-7","3.9","0.87","0","-7","0","0"
"1","21","2","0","0","-7","4.1","0.87","0","-7","0","0"
"1","21","3","0","0","-7","4.4","0.87","0","-7","0","0"
"1","21","4","0","0","-7","4.6","0.87","0","-7","0","0"
"1","21","5","0","0","-7","4.4","0.87","0","-7","0","0"
"1","21","6","0","0","-6","4.6","0.87","0","-6","0","0"
"1","21","7","0","0","-6","5","0.87","0","-6","0","0"
"1","21","8","365","28","-5","5.2","0.87","47.162","-4.686","672.342","569.247"
"1","21","9","217","84","-3","5.6","0.87","157.219","-1.271","2698.056","2523.182"
"1","21","10","451","112","-1","6.3","0.87","347.22","2.823","6333.326","6029.639"
"1","21","11","521","134","0","6.6","0.87","503.811","5.448","9368.638","8957.398"
"1","21","12","659","112","0","6.4","0.87","651.488","7.23","12052.25","11545.92"
"1","21","13","478","155","1","6.1","0.87","610.747","7.883","11253.787","10775.749"
"1","21","14","830","88","1","6","0.87","801.331","10.178","14758.706","14156.475"
"1","21","15","69","120","0","5.5","0.87","207.379","2.488","3818.48","3603.905"
"1","21","16","0","30","0","5","0.87","35.965","0.427","612.938","511.948"
"1","21","17","0","0","-1","4.8","0.87","0","0","0","0"
"1","21","18","0","0","-2","4.8","0.87","0","-2","0","0"
"1","21","19","0","0","-3","4.8","0.87","0","-3","0","0"
"1","21","20","0","0","-3","4.8","0.87","0","-3","0","0"
"1","21","21","0","0","-3","4.9","0.87","0","-3","0","0"
"1","21","22","0","0","-3","4.9","0.87","0","-3","0","0"
"1","21","23","0","0","-2","4.8","0.87","0","-2","0","0"
"1","22","0","0","0","-2","4.6","0.87","0","-2","0","0"
"1","22","1","0","0","-2","4.2","0.87","0","-2","0","0"
"1","22","2","0","0","-2","3.9","0.87","0","-2","0","0"
"1","22","3","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","4","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","5","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","6","0","0","-2","3.6","0.87","0","-2","0","0"
"1","22","7","0","0","-2","3.6","0.87","0","-2","0","0"
"1","22","8","162","34","-1","4","0.87","44.703","-0.562","639.993","538.044"
"1","22","9","0","43","0","4.4","0.87","51.581","0.665","904.694","793.366"
"1","22","10","20","132","0","4.5","0.87","168.528","2.173","3064.993","2877.117"
"1","22","11","32","171","0","4.2","0.87","233.425","3.176","4260.767","4030.519"
"1","22","12","0","101","1","3.5","0.87","122.011","2.795","2178.409","2021.948"
"1","22","13","61","195","2","2.8","0.87","304.178","7.176","5507.406","5232.985"
"1","22","14","640","140","2","2.5","0.87","723.22","15.575","13038.908","12497.616"
"1","22","15","564","109","1","2.1","0.87","547.281","12.766","9999.381","9565.792"
"1","22","16","394","65","0","1.7","0.87","279.753","6.9","5045.349","4787.301"
"1","22","17","0","0","-1","1.6","0.87","0","0","0","0"
"1","22","18","0","0","-1","1.6","0.87","0","-1","0","0"
"1","22","19","0","0","-1","1.5","0.87","0","-1","0","0"
"1","22","20","0","0","-1","1.6","0.87","0","-1","0","0"
"1","22","21","0","0","-1","2","0.87","0","-1","0","0"
"1","22","22","0","0","0","2.4","0.87","0","0","0","0"
"1","22","23","0","0","0","2.9","0.87","0","0","0","0"
"1","23","0","0","0","-1","3.2","0.87","0","-1","0","0"
"1","23","1","0","0","-1","3.2","0.87","0","-1","0","0"
"1","23","2","0","0","-1","3","0.87","0","-1","0","0"
"1","23","3","0","0","-1","3","0.87","0","-1","0","0"
"1","23","4","0","0","-1","3.1","0.87","0","-1","0","0"
"1","23","5","0","0","-1","3.4","0.87","0","-1","0","0"
"1","23","6","0","0","0","3.7","0.87","0","0","0","0"
"1","23","7","0","0","0","4","0.87","0","0","0","0"
"1","23","8","224","33","0","4.3","0.87","46.629","0.409","683.257","579.776"
"1","23","9","0","6","0","4.6","0.87","7.178","0.09","116.434","33.037"
"1","23","10","0","64","1","4.8","0.87","76.839","1.94","1364.694","1237.066"
"1","23","11","0","129","1","4.7","0.87","156.488","2.949","2821.147","2641.912"
"1","23","12","0","96","1","4.6","0.87","115.785","2.454","2065.829","1913.358"
"1","23","13","74","200","1","4.6","0.87","321.751","5.176","5876.195","5588.707"
"1","23","14","21","154","2","4.6","0.87","211.548","4.7","3837.73","3622.473"
"1","23","15","12","112","1","4.4","0.87","150.256","2.991","2724.931","2549.105"
"1","23","16","0","27","0","4.1","0.87","32.357","0.433","550.64","451.858"
"1","23","17","0","0","0","4.4","0.87","0","0","0","0"
"1","23","18","0","0","0","4.9","0.87","0","0","0","0"
"1","23","19","0","0","0","4.9","0.87","0","0","0","0"
"1","23","20","0","0","1","4.8","0.87","0","1","0","0"
"1","23","21","0","0","1","4.8","0.87","0","1","0","0"
"1","23","22","0","0","1","4.8","0.87","0","1","0","0"
"1","23","23","0","0","1","4.9","0.87","0","1","0","0"
"1","24","0","0","0","1","5","0.87","0","1","0","0"
"1","24","1","0","0","1","5.1","0.87","0","1","0","0"
"1","24","2","0","0","1","5.4","0.87","0","1","0","0"
"1","24","3","0","0","0","5.7","0.87","0","0","0","0"
"1","24","4","0","0","0","6.1","0.87","0","0","0","0"
"1","24","5","0","0","0","6.5","0.87","0","0","0","0"
"1","24","6","0","0","0","6.8","0.87","0","0","0","0"
"1","24","7","0","0","1","6.9","0.87","0","1","0","0"
"1","24","8","0","5","1","7","0.87","5.978","1.054","81.31","0"
"1","24","9","0","54","2","6.9","0.87","64.783","2.623","1137.824","1018.235"
"1","24","10","0","12","3","7","0.87","14.371","3.137","237.515","149.828"
